symbol,ensembl,chromosome,initPos,finalPos,idGene
C8orf37,ENSG00000156172,8,95244913,95269201,
NOS2,ENSG00000007171,17,27756766,27800529,
GOSR2,ENSG00000108433,17,46923075,46975524,
PMP22,ENSG00000109099,17,15229777,15265326,
TUBGCP4,ENSG00000137822,15,43369221,43409771,
UBB,ENSG00000170315,17,16380798,16382745,
SLC2A2,ENSG00000163581,3,170996347,171026743,
PICALM,ENSG00000073921,11,85957175,86069882,
IGFALS,ENSG00000099769,16,1790413,1794971,
GPI,ENSG00000282019,CHR_HSCHR19_2_CTG3_1,34359480,34381539,
CD44,ENSG00000026508,11,35138870,35232402,
NRIP1,ENSG00000180530,21,14961235,15065936,
DYNC1I2,ENSG00000077380,2,171687409,171748420,
DCPS,ENSG00000110063,11,126304060,126350005,
ANK3,ENSG00000151150,10,60026298,60733490,
NFKBIL1,ENSG00000234530,CHR_HSCHR6_MHC_COX_CTG1,31534315,31546261,
TAP2,ENSG00000225967,CHR_HSCHR6_MHC_APD_CTG1,32861254,32878050,
MMP3,ENSG00000149968,11,102835801,102843609,
ADAR,ENSG00000160710,1,154582057,154628013,
COL5A2,ENSG00000204262,2,189031898,189225312,
RFT1,ENSG00000163933,3,53088483,53130453,
CPT2,ENSG00000157184,1,53196792,53214197,
FANCD2,ENSG00000144554,3,10026414,10101930,
NKX2-1,ENSG00000136352,14,36516392,36521149,
POMK,ENSG00000185900,8,43093506,43123434,
KRT8,ENSG00000170421,12,52897187,52949954,
RAB3GAP1,ENSG00000115839,2,135052265,135176394,
NBEAL2,ENSG00000160796,3,46979666,47009704,
TRAC,ENSG00000277734,14,22547506,22552156,
MIA,ENSG00000261857,19,40771648,40777490,
BLOC1S3,ENSG00000189114,19,45178784,45216933,
TCF12,ENSG00000140262,15,56918623,57299281,
LBR,ENSG00000143815,1,225401502,225428925,
SEMA3E,ENSG00000170381,7,83363238,83649139,
ITGB2,ENSG00000160255,21,44885953,44931989,
CORIN,ENSG00000145244,4,47593999,47838106,
LIPN,ENSG00000204020,10,88761406,88778242,
PCK2,ENSG00000100889,14,24094053,24110598,
SLC37A4,ENSG00000137700,11,119024114,119030906,
TBC1D4,ENSG00000136111,13,75283503,75482169,
LRRC6,ENSG00000129295,8,132570416,132675592,
PAX3,ENSG00000135903,2,222199888,222298996,
SNIP1,ENSG00000163877,1,37534449,37554293,
GPR68,ENSG00000119714,14,91232532,91253925,
CASP10,ENSG00000003400,2,201182898,201229406,
MSH5,ENSG00000204410,6,31739677,31762676,
MX1,ENSG00000157601,21,41420304,41459214,
CORO1A,ENSG00000102879,16,30182827,30189076,
GFM2,ENSG00000164347,5,74721206,74767147,
MGAT2,ENSG00000168282,14,49620799,49623481,
SLC33A1,ENSG00000169359,3,155821024,155854456,
MED12,ENSG00000184634,X,71118556,71142454,
KCNA2,ENSG00000177301,1,110519837,110631474,
EPHB4,ENSG00000196411,7,100802565,100827523,
OTOG,ENSG00000188162,11,17547373,17647150,
DCN,ENSG00000011465,12,91140484,91182824,
TRIM3,ENSG00000110171,11,6448613,6474459,
ZFHX4,ENSG00000091656,8,76681239,76867281,
TEK,ENSG00000120156,9,27109141,27230174,
CLN8,ENSG00000278220,CHR_HSCHR8_7_CTG1,1755340,1786132,
OR2J3,ENSG00000233636,CHR_HSCHR6_MHC_MANN_CTG1,29111857,29112792,
RDM1,ENSG00000276432,CHR_HSCHR17_7_CTG4,35918066,35930773,
A4GALT,ENSG00000128274,22,42692121,42721298,
WDR36,ENSG00000134987,5,111091716,111130502,
CARD14,ENSG00000141527,17,80169992,80209331,
MCCC2,ENSG00000275300,CHR_HSCHR5_2_CTG1_1,70802600,70819771,
VRK1,ENSG00000100749,14,96797382,96931722,
NKX2-5,ENSG00000183072,5,173232109,173235311,
B3GAT3,ENSG00000149541,11,62615296,62622154,
RNF213,ENSG00000173821,17,80260866,80398786,
UST,ENSG00000111962,6,148747030,149076990,
TAF15,ENSG00000270647,17,35713791,35864615,
RTN4R,ENSG00000040608,22,20241415,20283246,
BSX,ENSG00000188909,11,122977570,122981834,
CHCHD1,ENSG00000172586,10,73782047,73783652,
SLC18A2,ENSG00000165646,10,117241093,117279430,
PRF1,ENSG00000180644,10,70597348,70602759,
AVPR2,ENSG00000126895,X,153902531,153907166,
C5,ENSG00000106804,9,120952335,121050275,
PMS2,ENSG00000122512,7,5970925,6009106,
MR1,ENSG00000153029,1,181033425,181061938,
TBX15,ENSG00000092607,1,118883046,118989556,
ACSM3,ENSG00000005187,16,20610243,20797581,
LRP1,ENSG00000123384,12,57128483,57213361,
SYT2,ENSG00000143858,1,202590596,202710454,
ATP8A2,ENSG00000132932,13,25371974,26025851,
FECH,ENSG00000066926,18,57544389,57586702,
TAPT1,ENSG00000169762,4,16160505,16227410,
LIPH,ENSG00000163898,3,185506262,185552588,
TUBB,ENSG00000229684,CHR_HSCHR6_MHC_MCF_CTG1,30798683,30803908,
MRPS16,ENSG00000182180,10,73248843,73252693,
DISC1,ENSG00000162946,1,231626815,232041272,
CYP11A1,ENSG00000288362,CHR_HG2198_PATCH,74339603,74369490,
ADD1,ENSG00000087274,4,2843857,2930076,
PLEKHG5,ENSG00000171680,1,6466092,6520061,
PSMB9,ENSG00000240508,CHR_HSCHR6_MHC_MCF_CTG1,32877612,32913027,
MME,ENSG00000196549,3,155024124,155183729,
HGF,ENSG00000019991,7,81699010,81770438,
LRP6,ENSG00000281324,CHR_HG1362_PATCH,12116025,12267044,
DGAT1,ENSG00000285482,CHR_HG2419_PATCH,144314584,144326910,
ALG11,ENSG00000253710,13,52012398,52033600,
BUB1,ENSG00000169679,2,110637528,110678063,
ME1,ENSG00000065833,6,83210402,83431051,
AIP,ENSG00000110711,11,67483026,67491103,
MTPAP,ENSG00000107951,10,30309801,30374448,
PPCS,ENSG00000127125,1,42456117,42473385,
NMT1,ENSG00000136448,17,45051610,45109016,
KATNB1,ENSG00000140854,16,57735739,57757244,
TSR2,ENSG00000158526,X,54440404,54448032,
MRPS14,ENSG00000120333,1,175010789,175023425,
NDUFA1,ENSG00000125356,X,119871832,119876662,
NPAT,ENSG00000149308,11,108157215,108222638,
IGHG2,ENSG00000274497,CHR_HSCHR14_3_CTG1,105643841,105645561,
EGLN1,ENSG00000135766,1,231363751,231422287,
CDH11,ENSG00000140937,16,64943753,65126112,
LIG4,ENSG00000174405,13,108207439,108218368,
AK7,ENSG00000140057,14,96392128,96489427,
SLC35A3,ENSG00000117620,1,99969351,100035634,
NTF4,ENSG00000225950,19,49061066,49065054,
DOCK3,ENSG00000088538,3,50674927,51384198,
GALC,ENSG00000054983,14,87837820,87993665,
TTC25,ENSG00000204815,17,41930617,41966503,
TAPBP,ENSG00000206281,CHR_HSCHR6_MHC_QBL_CTG1,33228522,33243221,
NPL,ENSG00000135838,1,182789293,182830384,
CDH1,ENSG00000039068,16,68737292,68835541,
FAR1,ENSG00000197601,11,13668668,13732346,
CHMP4B,ENSG00000101421,20,33811348,33854366,
HPRT1,ENSG00000165704,X,134460165,134520513,
SLC25A46,ENSG00000164209,5,110738136,110765161,
KITLG,ENSG00000049130,12,88492793,88580851,
RHO,ENSG00000163914,3,129528639,129535344,
CACNA1C,ENSG00000151067,12,1970786,2697950,
CHRNB1,ENSG00000170175,17,7445061,7457710,
XRCC4,ENSG00000152422,5,83077498,83353787,
PAX9,ENSG00000198807,14,36657568,36679362,
CD3E,ENSG00000198851,11,118304730,118316175,
TCL1B,ENSG00000213231,14,95686426,95692628,
NDUFA6,ENSG00000184983,22,42085526,42090884,
NHEJ1,ENSG00000187736,2,219075317,219160865,
F8,ENSG00000185010,X,154835788,155026940,
SYNGAP1,ENSG00000227460,CHR_HSCHR6_MHC_SSTO_CTG1,33560260,33593877,
WBP2,ENSG00000132471,17,75845699,75856507,
FXN,ENSG00000165060,9,69035563,69100178,
RSPO4,ENSG00000101282,20,958452,1002311,
STAG2,ENSG00000101972,X,123960212,124422664,
TCTN2,ENSG00000168778,12,123671113,123708399,
KIR3DL1,ENSG00000275545,CHR_HSCHR19LRC_PGF1_CTG3_1,54746462,54760779,
BMPER,ENSG00000164619,7,33904308,34156427,
COX20,ENSG00000203667,1,244835616,244845057,
TP63,ENSG00000073282,3,189631389,189897276,
DNMT3B,ENSG00000088305,20,32762385,32809356,
UFM1,ENSG00000120686,13,38349849,38363619,
IL17F,ENSG00000112116,6,52236681,52244500,
DOCK6,ENSG00000130158,19,11199295,11262524,
SLC6A9,ENSG00000196517,1,43991500,44031467,
HLA-G,ENSG00000235346,CHR_HSCHR6_MHC_DBB_CTG1,29824187,29828345,
ITGA3,ENSG00000005884,17,50055968,50090481,
SON,ENSG00000159140,21,33543038,33577481,
SDHAF2,ENSG00000167985,11,61430042,61447529,
RSRC1,ENSG00000174891,3,158105855,158545730,
PCYT1A,ENSG00000161217,3,196214222,196287957,
CAMP,ENSG00000164047,3,48223347,48225491,
GLI1,ENSG00000111087,12,57459785,57472268,
SLITRK1,ENSG00000178235,13,83877205,83882393,
KCNJ2,ENSG00000123700,17,70168673,70180044,
ACADS,ENSG00000122971,12,120725774,120740008,
LHFPL5,ENSG00000197753,6,35797206,35845397,
ASH1L,ENSG00000116539,1,155335268,155562807,
BCL7A,ENSG00000110987,12,122019422,122062044,
IBA57,ENSG00000181873,1,228165804,228182257,
BDP1,ENSG00000273873,CHR_HSCHR5_2_CTG1_1,70670918,70783123,
TST,ENSG00000128311,22,37010859,37020183,
HOXC13,ENSG00000123364,12,53938831,53946544,
NEK8,ENSG00000160602,17,28725897,28743455,
IVD,ENSG00000128928,15,40405485,40435947,
KLHL24,ENSG00000114796,3,183635610,183684519,
AGRP,ENSG00000159723,16,67482571,67483813,
RTN2,ENSG00000125744,19,45485294,45497055,
LYRM4,ENSG00000214113,6,5102593,5260939,
STAR,ENSG00000147465,8,38142700,38150992,
BBIP1,ENSG00000214413,10,110898728,110919201,
AKR1C2,ENSG00000151632,10,4987400,5018031,
KHK,ENSG00000138030,2,27086747,27100762,
CFI,ENSG00000205403,4,109740694,109802179,
MOG,ENSG00000236561,CHR_HSCHR6_MHC_SSTO_CTG1,29657481,29672869,
CDC42,ENSG00000070831,1,22025511,22101360,
ITCH,ENSG00000078747,20,34363241,34540748,
PAX7,ENSG00000009709,1,18630846,18748866,
RUBCN,ENSG00000145016,3,197668867,197749727,
ALG9,ENSG00000086848,11,111782195,111871581,
CSNK2A1,ENSG00000101266,20,472498,543835,
SLC38A8,ENSG00000166558,16,84009667,84042636,
FGF17,ENSG00000158815,8,22042398,22048809,
SLC44A4,ENSG00000228263,CHR_HSCHR6_MHC_DBB_CTG1,31845377,31861227,
XRCC3,ENSG00000126215,14,103697609,103715504,
SLC26A3,ENSG00000091138,7,107765467,107803225,
HOXA2,ENSG00000105996,7,27100354,27102686,
SLC39A13,ENSG00000165915,11,47407132,47416496,
CDSN,ENSG00000137197,CHR_HSCHR6_MHC_COX_CTG1,31107584,31112941,
FAH,ENSG00000103876,15,80152490,80186946,
PLCB1,ENSG00000182621,20,8077251,8968360,
MED23,ENSG00000112282,6,131573966,131628242,
SHANK3,ENSG00000251322,22,50674415,50733298,
RIN1,ENSG00000174791,11,66330241,66336840,
CD96,ENSG00000153283,3,111292719,111665750,
B3GLCT,ENSG00000187676,13,31199975,31332276,
RUSC2,ENSG00000198853,9,35490111,35561898,
RPIA,ENSG00000153574,2,88691673,88750929,
HPS4,ENSG00000100099,22,26443423,26483837,
ACVR1,ENSG00000115170,2,157736444,157876330,
AHDC1,ENSG00000126705,1,27534035,27604431,
COL11A2,ENSG00000227801,CHR_HSCHR6_MHC_COX_CTG1,33084308,33114125,
ADGRE2,ENSG00000127507,19,14732392,14778560,
SMAD7,ENSG00000101665,18,48919853,48952052,
POP1,ENSG00000104356,8,98117293,98159835,
TMIE,ENSG00000181585,3,46694528,46710886,
DNAL1,ENSG00000119661,14,73644875,73703732,
RDH12,ENSG00000139988,14,67701886,67734451,
SLC9A7,ENSG00000065923,X,46599251,46759118,
INPP5K,ENSG00000132376,17,1494577,1516742,
BMPR1A,ENSG00000107779,10,86756601,86932838,
PHF8,ENSG00000172943,X,53936676,54048958,
SNRPE,ENSG00000182004,1,203861599,203871152,
RNASEH2B,ENSG00000136104,13,50909747,51024120,
HLA-DPB1,ENSG00000230708,CHR_HSCHR6_MHC_COX_CTG1,32997896,33009106,
ZFHX3,ENSG00000140836,16,72782885,73891871,
TWIST2,ENSG00000288335,CHR_HG721_PATCH,238848032,238911221,
CRBN,ENSG00000113851,3,3144628,3179727,
TRIP12,ENSG00000153827,2,229763838,229923239,
USP1,ENSG00000162607,1,62436297,62451804,
PSMA6,ENSG00000100902,14,35278633,35317493,
USP8,ENSG00000138592,15,50424380,50514421,
BMP15,ENSG00000130385,X,50910735,50916641,
EARS2,ENSG00000103356,16,23522016,23557731,
CFHR5,ENSG00000134389,1,196977556,197009678,
FGF12,ENSG00000114279,3,192139395,192767764,
HPS5,ENSG00000288445,CHR_HG2111_PATCH,18278668,18322198,
IFT81,ENSG00000122970,12,110124335,110218793,
FDPS,ENSG00000160752,1,155308748,155320666,
GCK,ENSG00000106633,7,44143213,44198170,
RFC1,ENSG00000035928,4,39287456,39366375,
LAMTOR2,ENSG00000116586,1,156054782,156058506,
ABHD5,ENSG00000011198,3,43690108,43734371,
B2M,ENSG00000166710,15,44711487,44718877,
MC3R,ENSG00000124089,20,56248732,56249815,
SALL1,ENSG00000103449,16,51135975,51151367,
MN1,ENSG00000169184,22,27748277,27801756,
CXCR1,ENSG00000163464,2,218162841,218166962,
AMPD2,ENSG00000116337,1,109616104,109632053,
TPR,ENSG00000047410,1,186311652,186375693,
MUSK,ENSG00000030304,9,110668779,110806558,
ARG1,ENSG00000118520,6,131470832,131584332,
FLT3,ENSG00000122025,13,28003274,28100592,
NF2,ENSG00000186575,22,29603556,29698598,
HLA-B,ENSG00000223532,CHR_HSCHR6_MHC_COX_CTG1,31260536,31347723,
HERC2,ENSG00000128731,15,28111040,28322172,
KIF22,ENSG00000079616,16,29790719,29805385,
TAPBP,ENSG00000231925,6,33299694,33314387,
MBOAT7,ENSG00000277733,CHR_HSCHR19LRC_LRC_S_CTG3_1,54173854,54190480,
DNAH9,ENSG00000007174,17,11598470,11969748,
ESR2,ENSG00000140009,14,64084232,64338112,
TMEM126A,ENSG00000171202,11,85647967,85656547,
COMP,ENSG00000105664,19,18782773,18791305,
ARHGEF10,ENSG00000274726,CHR_HSCHR8_8_CTG1,1823976,1958641,
ALG8,ENSG00000159063,11,78100936,78139653,
PLEKHM1,ENSG00000225190,17,45435900,45490749,
ESRRB,ENSG00000119715,14,76310712,76501837,
HBP1,ENSG00000283847,CHR_HG2266_PATCH,107168961,107202522,
KAT6B,ENSG00000281813,CHR_HG2191_PATCH,74826984,75034681,
SNAI2,ENSG00000019549,8,48917598,48921740,
WDFY3,ENSG00000163625,4,84669610,84966391,
FLNC,ENSG00000128591,7,128830377,128859274,
CHN1,ENSG00000128656,2,174799313,175005381,
USH2A,ENSG00000042781,1,215622891,216423448,
SH3PXD2B,ENSG00000174705,5,172325000,172454525,
MMD2,ENSG00000136297,7,4905989,4959213,
TIMM8A,ENSG00000126953,X,101345661,101348742,
GATAD2B,ENSG00000143614,1,153789030,153923360,
PSMB8,ENSG00000226201,CHR_HSCHR6_MHC_MCF_CTG1,32874193,32878179,
ELMOD3,ENSG00000115459,2,85354394,85391752,
INPP1,ENSG00000151689,2,190343570,190371665,
RFX6,ENSG00000185002,6,116877212,116932161,
CYP21A2,ENSG00000198457,CHR_HSCHR6_MHC_SSTO_CTG1,32030953,32034322,
PRDM16,ENSG00000142611,1,3069168,3438621,
BOLA3,ENSG00000163170,2,74135400,74147912,
KIF14,ENSG00000118193,1,200551497,200620751,
DNAJB11,ENSG00000090520,3,186567403,186585800,
KRT16,ENSG00000186832,17,41609778,41615899,
PAX6,ENSG00000007372,11,31784779,31817961,
SYNGAP1,ENSG00000197283,6,33419661,33453689,
RELN,ENSG00000189056,7,103471784,103989658,
MMAB,ENSG00000139428,12,109553715,109573580,
NTN1,ENSG00000065320,17,9021510,9244000,
TERC,ENSG00000270141,3,169764520,169765060,
PTPRQ,ENSG00000139304,12,80402178,80680273,
CRADD,ENSG00000169372,12,93677375,93894840,
LRIT3,ENSG00000183423,4,109848107,109872315,
F7,ENSG00000057593,13,113105788,113120681,
SALL2,ENSG00000165821,14,21521080,21537216,
DPYD,ENSG00000188641,1,97077743,97995000,
ZBTB1,ENSG00000126804,14,64503712,64533690,
MAP3K8,ENSG00000107968,10,30434021,30461833,
BIN1,ENSG00000136717,2,127048027,127107288,
HYOU1,ENSG00000280682,CHR_HG2217_PATCH,119044187,119057226,
TALDO1,ENSG00000177156,11,747415,765012,
MCM5,ENSG00000100297,22,35400134,35425431,
NDUFA12,ENSG00000184752,12,94897055,95003748,
KIR3DL1,ENSG00000277175,CHR_HSCHR19KIR_G248_A_HAP_CTG3_1,54816466,54830808,
CFHR3,ENSG00000116785,1,196774795,196795406,
SMN2,ENSG00000205571,5,70049612,70078522,
CASQ1,ENSG00000143318,1,160190575,160201886,
TUSC3,ENSG00000104723,8,15417215,15766649,
GATAD1,ENSG00000157259,7,92447482,92460075,
FAF2,ENSG00000113194,5,176447628,176510074,
KRAS,ENSG00000133703,12,25205246,25250936,
THRB,ENSG00000151090,3,24117153,24495756,
NDUFAF5,ENSG00000101247,20,13785007,13821580,
NEK2,ENSG00000117650,1,211658657,211675630,
REN,ENSG00000143839,1,204154819,204190324,
ARSL,ENSG00000157399,X,2934521,2968475,
CEP41,ENSG00000106477,7,130393771,130442433,
AVP,ENSG00000101200,20,3082556,3084724,
EHHADH,ENSG00000113790,3,185190624,185281990,
NDUFAF6,ENSG00000156170,8,94895767,95116455,
ID1,ENSG00000125968,20,31605283,31606515,
PRSS1,ENSG00000204983,7,142749468,142753076,
TUBB4B,ENSG00000188229,9,137241287,137243707,
ALX4,ENSG00000052850,11,44260440,44310139,
CTSK,ENSG00000143387,1,150796208,150808260,
CHUK,ENSG00000213341,10,100188300,100229596,
CBS,ENSG00000160200,21,43053191,43076943,
TUBB2B,ENSG00000137285,6,3224277,3231730,
GABRA2,ENSG00000151834,4,46248427,46475230,
FGFR2,ENSG00000066468,10,121478334,121598458,
ACSF3,ENSG00000176715,16,89088375,89164121,
TET1,ENSG00000138336,10,68560337,68694487,
LYST,ENSG00000143669,1,235661041,235883640,
DDC,ENSG00000132437,7,50458436,50565405,
SOD2,ENSG00000285441,6,159679119,159762529,
JAM3,ENSG00000166086,11,134069071,134152001,
SLC7A14,ENSG00000013293,3,170459548,170586075,
TAL1,ENSG00000162367,1,47216290,47232220,
MCM2,ENSG00000073111,3,127598410,127622436,
EDN3,ENSG00000124205,20,59300443,59325992,
COLGALT1,ENSG00000130309,19,17555649,17583162,
DSG1,ENSG00000134760,18,31318160,31359246,
GFER,ENSG00000127554,16,1984193,1987749,
VNN1,ENSG00000112299,6,132680849,132714055,
LZTFL1,ENSG00000163818,3,45823316,45916042,
RIPK4,ENSG00000183421,21,41739369,41767089,
SAMD12,ENSG00000177570,8,118189455,118622112,
CCL3,ENSG00000274221,CHR_HSCHR17_7_CTG4,36088598,36090511,
IQSEC2,ENSG00000124313,X,53225828,53321350,
DOK7,ENSG00000175920,4,3463306,3501473,
PDE6B,ENSG00000133256,4,625584,670782,
ABCC2,ENSG00000023839,10,99782640,99852594,
PDHA1,ENSG00000131828,X,19343893,19361718,
GABRD,ENSG00000187730,1,2019329,2030758,
FFAR4,ENSG00000186188,10,93566665,93604480,
STS,ENSG00000101846,X,7147237,7804358,
TCF20,ENSG00000262024,CHR_HSCHR22_1_CTG1,42147859,42203293,
STOX1,ENSG00000165730,10,68827531,68895432,
TRAK1,ENSG00000182606,3,42013802,42225890,
WNT7A,ENSG00000154764,3,13816258,13880071,
DNAJB6,ENSG00000105993,7,157335381,157417439,
ABL2,ENSG00000143322,1,179099330,179229684,
ICAM4,ENSG00000105371,19,10286955,10288522,
ATP2A2,ENSG00000174437,12,110280756,110351093,
PRKN,ENSG00000185345,6,161347417,162727771,
EEF1AKNMT,ENSG00000010165,1,171781660,171814023,
TSC1,ENSG00000165699,9,132891348,132946874,
CACNA2D4,ENSG00000284953,CHR_HG1815_PATCH,1791963,1918666,
HLA-DQB1,ENSG00000206237,CHR_HSCHR6_MHC_COX_CTG1,32582490,32590101,
TTR,ENSG00000118271,18,31557010,31599021,
USP6,ENSG00000129204,17,5116032,5175034,
TMEM138,ENSG00000149483,11,61362344,61369509,
BCKDHA,ENSG00000248098,19,41397808,41425002,
PUF60,ENSG00000179950,8,143816344,143829352,
CLPB,ENSG00000162129,11,72285495,72434680,
TCF20,ENSG00000283026,CHR_HSCHR22_6_CTG1,42157475,42343616,
HPS3,ENSG00000163755,3,149129638,149173732,
SCN3A,ENSG00000153253,2,165087522,165204067,
CARD9,ENSG00000187796,9,136361903,136373681,
SNRPB,ENSG00000125835,20,2461634,2470853,
IDE,ENSG00000119912,10,92451684,92574093,
IQCE,ENSG00000106012,7,2558972,2614733,
CSTB,ENSG00000160213,21,43772511,43776445,
OPHN1,ENSG00000079482,X,68042344,68433913,
IL17RD,ENSG00000144730,3,57089982,57170306,
BRIP1,ENSG00000136492,17,61679139,61863528,
ZNF341,ENSG00000131061,20,33731657,33792269,
TRIP13,ENSG00000071539,5,892884,919357,
COLQ,ENSG00000206561,3,15450133,15521751,
PLVAP,ENSG00000130300,19,17351450,17377342,
TH,ENSG00000180176,11,2163929,2171877,
CFHR1,ENSG00000244414,1,196819757,196832189,
SFRP4,ENSG00000106483,7,37905932,38025695,
ELL,ENSG00000105656,19,18442663,18522116,
SETD2,ENSG00000181555,3,47016429,47163967,
COL4A3,ENSG00000169031,2,227164624,227314792,
HMGB3,ENSG00000029993,X,150980509,150990771,
NKX6-2,ENSG00000148826,10,132783179,132786147,
DDX58,ENSG00000107201,9,32455302,32526208,
LTBP3,ENSG00000168056,11,65538805,65558930,
MYT1,ENSG00000276876,CHR_HSCHR20_1_CTG3,64155437,64245898,
GORAB,ENSG00000120370,1,170532129,170553446,
INF2,ENSG00000203485,14,104689606,104722535,
ST14,ENSG00000149418,11,130159782,130210362,
ITPR3,ENSG00000096433,6,33620365,33696574,
GABRB2,ENSG00000145864,5,161288429,161549044,
FGFR1OP,ENSG00000213066,6,166999317,167094789,
PRPF8,ENSG00000174231,17,1650629,1684867,
ATXN10,ENSG00000130638,22,45671798,45845307,
F13A1,ENSG00000124491,6,6144084,6321013,
IFT43,ENSG00000119650,14,75902136,76084585,
GNAI3,ENSG00000065135,1,109548615,109600195,
MAP2,ENSG00000078018,2,209424058,209734118,
GCG,ENSG00000115263,2,162142882,162152404,
ACTN4,ENSG00000282844,CHR_HG26_PATCH,38647649,38731589,
ALG10,ENSG00000139133,12,34022468,34029694,
DARS2,ENSG00000117593,1,173824653,173858808,
ASPSCR1,ENSG00000169696,17,81976807,82017406,
SLC25A26,ENSG00000282739,CHR_HG2235_PATCH,66133610,66388212,
PET100,ENSG00000229833,19,7629793,7631956,
TUB,ENSG00000166402,11,8019244,8106112,
SP3,ENSG00000172845,2,173880850,173965702,
OTC,ENSG00000036473,X,38352586,38421446,
UBE3A,ENSG00000114062,15,25333728,25439051,
ADAM2,ENSG00000104755,8,39743735,39838289,
TSEN15,ENSG00000198860,1,184051651,184123978,
NUDT15,ENSG00000136159,13,48037726,48047221,
INSR,ENSG00000171105,19,7112255,7294414,
CBFB,ENSG00000067955,16,67028984,67101058,
PAM,ENSG00000145730,5,102753981,103031105,
CDON,ENSG00000064309,11,125955796,126063335,
RNASET2,ENSG00000026297,6,166929504,166957191,
CYP2B6,ENSG00000197408,19,40991282,41018398,
YME1L1,ENSG00000136758,10,27110112,27155266,
DHX30,ENSG00000132153,3,47802909,47850195,
SPECC1,ENSG00000128487,17,20009344,20319026,
HPSE2,ENSG00000172987,10,98457077,99235862,
CUX2,ENSG00000111249,12,111034165,111350554,
NCAPH,ENSG00000121152,2,96335766,96377091,
TMEM231,ENSG00000205084,16,75536741,75556268,
WNT3,ENSG00000108379,17,46762506,46833154,
MLC1,ENSG00000100427,22,50059391,50085902,
SCP2,ENSG00000116171,1,52927276,53051698,
EPM2A,ENSG00000112425,6,145382535,145736023,
WNT3,ENSG00000277626,CHR_HSCHR17_1_CTG5,47057885,47113984,
MORC2,ENSG00000133422,22,30925130,30968774,
ADAMTS3,ENSG00000156140,4,72280969,72569221,
CBX2,ENSG00000173894,17,79778148,79787983,
SKIV2L,ENSG00000225737,CHR_HSCHR6_MHC_COX_CTG1,31946626,31957297,
NEDD4,ENSG00000069869,15,55826922,55993746,
SLC6A1,ENSG00000157103,3,10992186,11039247,
MYMK,ENSG00000187616,9,133514586,133528612,
LMF1,ENSG00000103227,16,853634,981318,
TMPRSS3,ENSG00000160183,21,42371837,42396091,
TOR1AIP1,ENSG00000143337,1,179882042,179925000,
ITGA2B,ENSG00000005961,17,44372180,44389649,
