HPO,name,idSymptom
0003992,Slender ulna,
0003993,Broad ulna,
0003994,Dislocated wrist,
0003995,Abnormality of the radial head,
0003996,Flattened radial head,
0003997,Hypoplastic radial head,
0003998,Constricted radial neck,
0003999,Abnormality of radial epiphyses,
0004000,Cone-shaped distal radial epiphysis,
0004001,Medially deficient radial epiphyses,
0004002,Flattened radial epiphyses,
0004003,Medially flattened radial epiphyses,
0004004,Irregular radial epiphyses,
0004005,Large radial epiphyses,
0004006,Round radial epiphyses,
0004007,Sclerotic radial epiphyses,
0004008,Sloping radial epiphyses,
0004009,Medially sloping radial epiphyses,
0004010,Small radial epiphyses,
0004012,Premature fusion of the radial epiphyseal plates,
0004013,Medially fused radial epiphyseal plates,
0004014,Broad radial epiphyseal plate,
0004015,Abnormality of radial metaphyses,
0004016,Cupped radial metaphyses,
0004017,Exostoses of the radial metaphysis,
0004018,Flared radial metaphysis,
0004019,Radial metaphyseal irregularity,
0004020,Irregular ossification of the radial metaphysis,
0004021,Lytic defects of radial metaphysis,
0004022,Sclerotic radial metaphysis with longitudinal striations,
0004023,Sloping radial metaphysis,
0004024,Medially sloping radial metaphysis,
0004025,Spurred radial metaphysis,
0004026,Broad radial metaphysis,
0004027,Abnormality of radial diaphysis,
0004028,Spurs of radial diaphysis,
0004029,Lytic defects of radial diaphysis,
0004030,Patchy sclerosis of radial diaphysis,
0004031,Broad radial diaphysis,
0004032,Abnormality of the olecranon,
0004033,Curved olecranon,
0004034,Irregular olecranon,
0004035,Abnormality of the styloid process of ulna,
0004036,Long styloid process of ulna,
0004037,Abnormality of the ulnar epiphyses,
0004038,obsolete Bony spicule of ulnar epiphyseal plate,
0004039,Abnormality of ulnar metaphysis,
0004040,Corner fragments of ulnar metaphysis,
0004041,Cupped ulnar metaphysis,
0004042,Ulnar metaphyseal irregularity,
0004043,Lytic defects of ulnar metaphysis,
0004044,Pointed ulnar metaphysis,
0004045,Sloping ulnar metaphysis,
0004046,Spurred ulnar metaphysis,
0004047,Wide ulnar metaphysis,
0004048,Narrow joint spaces of wrist,
0004049,Decreased carpal angles of wrist,
0004050,Absent hand,
0004051,Advanced ossification of the hand bones,
0004052,Delayed ossification of the hand bones,
0004053,Dysharmonic maturation of the hand bones,
0004054,Sclerosis of hand bone,
0004057,Mitten deformity,
0004058,Hand monodactyly,
0004059,Radial club hand,
0004060,Trident hand,
0004066,obsolete Laterally deviated thumb phalanges,
0004083,obsolete Laterally deviated terminal thumb phalanx,
0004090,obsolete Advanced maturation/advanced ossification of terminal thumb phalanx epiphysis,
0004095,Curved fingers,
0004097,Deviation of finger,
0004099,Macrodactyly,
0004100,Abnormal 2nd finger morphology,
0004110,obsolete Radially deviated index finger phalanges,
0004112,Midline nasal groove,
0004121,obsolete Radially displaced proximal index finger phalanx,
0004122,Midline defect of the nose,
0004132,Dimple on nasal tip,
0004138,obsolete Metaphyseal abnormality of middle phalanx of the 2nd finger,
0004139,obsolete Flared metaphysis of middle phalanx of index finger,
0004143,obsolete Radially deviated terminal index finger phalanx,
0004144,obsolete Duplication of terminal index finger phalanx,
0004150,Abnormal 3rd finger morphology,
0004153,obsolete Overgrowth of middle finger,
0004157,obsolete Accessory middle-finger phalanges,
0004161,obsolete Periosteal new bone of middle finger phalanges,
0004162,obsolete Radially pointed middle finger phalanges,
0004168,obsolete Radially pointed proximal middle-finger phalanx,
0004172,Abnormality of the middle phalanx of the 3rd finger,
0004174,obsolete Accessory middle phalanx of middle finger,
0004175,obsolete Periosteal new bone of middle phalanx of middle-finger,
0004180,Short distal phalanx of the 3rd finger,
0004183,obsolete Abnormality of the epiphyses of the terminal phalanx of the middle finger,
0004184,obsolete Cone-shaped epiphysis of terminal phalanx of the middle finger,
0004185,obsolete Fused epiphysis of terminal phalanx of the middle finger,
0004186,obsolete Large epiphysis of terminal phalanx of the middle finger,
0004187,obsolete Prematurely fused epiphysis of terminal phalanx of the middle finger,
0004188,Abnormal 4th finger morphology,
0004192,obsolete Bracket epiphyses of the 4th finger,
0004193,obsolete Expanded phalanges of the ring finger,
0004194,obsolete Hypoplastic phalanges of the ring finger,
0004195,Osteolytic defects of the phalanges of the 4th finger,
0004196,obsolete Short phalanges of the ring finger,
0004197,Symphalangism of the 4th finger,
0004198,obsolete Wide/broad phalanges of the ring finger,
0004201,obsolete Expanded proximal phalanx of the ring finger,
0004202,obsolete Lytic defects of the proximal phalanx of the ring finger,
0004203,obsolete Short proximal phalanx of the ring finger,
0004207,Abnormal 5th finger morphology,
0004209,Clinodactyly of the 5th finger,
0004213,Abnormal 5th finger phalanx morphology,
0004214,Curved phalanges of the 5th finger,
0004216,Osteolytic defects of the phalanges of the 5th finger,
0004218,Symphalangism of the 5th finger,
0004219,Abnormality of the middle phalanx of the 5th finger,
0004220,Short middle phalanx of the 5th finger,
0004222,Cone-shaped epiphysis of the distal phalanx of the 5th finger,
0004223,Ivory epiphysis of the distal phalanx of the 5th finger,
0004224,Abnormality of the epiphysis of the middle phalanx of the 5th finger,
0004225,Abnormality of the distal phalanx of the 5th finger,
0004226,Curved distal phalanx of the 5th finger,
0004227,Short distal phalanx of the 5th finger,
0004230,Subluxation of the proximal interphalangeal joint of the little finger,
0004231,Carpal bone aplasia,
0004232,Accessory carpal bones,
0004233,Advanced ossification of carpal bones,
0004234,Bone-in-a-bone appearance of carpal bones,
0004235,Comma-shaped carpal bones,
0004236,Irregular carpal bones,
0004237,Large carpal bones,
0004238,Lytic defects of carpal bones,
0004239,Proximally placed carpal bones,
0004240,Sclerotic foci within carpal bones,
0004241,Stippled calcification in carpal bones,
0004242,Broad carpal bones,
0004243,Abnormality of the scaphoid,
0004244,Accessory scaphoid,
0004245,Comma-shaped scaphoid,
0004246,Delayed ossification of the scaphoid,
0004247,Small scaphoid,
0004248,Abnormality of the lunate bone,
0004249,Accessory lunate,
0004250,Proximally placed lunate,
0004251,Lunate-triquetral fusion,
0004252,Abnormality of the trapezium,
0004253,Absent trapezium,
0004254,Delayed ossification of the trapezium,
0004255,Small trapezium,
0004256,Abnormality of the trapezoid bone,
0004257,Delayed ossification of the trapezoid bone,
0004258,Small trapezoid bone,
0004259,Abnormality of the hamate bone,
0004260,Large hamate bone,
0004261,Wide hamate bone,
0004262,Abnormality of the capitate bone,
0004263,Large capitate bone,
0004264,Narrow carpal joint spaces,
0004267,Narrow small joints of the hand,
0004268,Osteoarthritis of the small joints of the hand,
0004269,Subluxation of the small joints of the hand,
0004271,Cortical thickening of hand bones,
0004272,Cortical thinning of hand bones,
0004273,Cupped metaphyses of hand bones,
0004274,Deficient ossification of hand bones,
0004275,Duplication of hand bones,
0004276,Exostoses of hand bones,
0004277,Fractured hand bones,
0004278,Synostosis involving bones of the hand,
0004279,Short palm,
0004280,Irregular ossification of hand bones,
0004281,Irregular sclerosis of hand bones,
0004283,Narrow palm,
0004284,Notched hand bones,
0004285,Overmodelled hand bones,
0004286,Patchy sclerosis of hand bones,
0004287,Pointed hand bones,
0004288,Pseudoepiphyses of hand bones,
0004289,Sclerotic foci in hand bones,
0004290,Sclerosis of hand bones with transverse striations,
0004291,Stippled calcification of hand bones,
0004292,Undermodelled hand bones,
0004293,Synostosis of second metacarpal-trapezoid,
0004294,Subluxation of metacarpal phalangeal joints,
0004295,Abnormality of the gastric mucosa,
0004296,Abnormality of gastrointestinal vasculature,
0004297,Abnormality of the biliary system,
0004298,Abnormality of the abdominal wall,
0004299,Hernia of the abdominal wall,
0004302,Functional motor deficit,
0004303,Abnormal muscle fiber morphology,
0004305,Involuntary movements,
0004306,Abnormal endocardium morphology,
0004307,Abnormal anatomic location of the heart,
0004308,Ventricular arrhythmia,
0004309,Ventricular preexcitation,
0004311,Abnormal macrophage morphology,
0004312,Abnormal reticulocyte morphology,
0004313,Decreased antibody level in blood,
0004315,Decreased circulating IgG level,
0004319,Decreased circulating aldosterone level,
0004320,Vaginal fistula,
0004321,Bladder fistula,
0004322,Short stature,
0004323,Abnormality of body weight,
0004324,Increased body weight,
0004325,Decreased body weight,
0004326,Cachexia,
0004327,Abnormal vitreous humor morphology,
0004328,Abnormal anterior eye segment morphology,
0004329,Abnormal posterior eye segment morphology,
0004330,Increased skull ossification,
0004331,Decreased skull ossification,
0004332,Abnormal lymphocyte morphology,
0004333,Bone-marrow foam cells,
0004334,Dermal atrophy,
0004336,Myelin outfoldings,
0004337,Abnormality of amino acid metabolism,
0004338,Abnormal circulating aromatic amino acid concentration,
0004339,Abnormal circulating sulfur amino acid concentration,
0004340,Abnormality of vitamin B metabolism,
0004341,Abnormality of vitamin B12 metabolism,
0004342,Abnormality of galactoside metabolism,
0004343,Abnormality of glycosphingolipid metabolism,
0004344,Abnormality of cerebrosidase metabolism,
0004345,Ganglioside accumulation,
0004347,Weakness of muscles of respiration,
0004348,Abnormality of bone mineral density,
0004349,Reduced bone mineral density,
0004352,Abnormal circulating purine concentration,
0004353,Abnormal circulating pyrimidine concentration,
0004354,Abnormal circulating carboxylic acid concentration,
0004355,obsolete Abnormality of proteoglycan metabolism,
0004356,Abnormality of lysosomal metabolism,
0004357,Abnormal circulating leucine concentration,
0004358,Abnormality of superoxide metabolism,
0004359,Abnormal circulating fatty-acid concentration,
0004360,Abnormality of acid-base homeostasis,
0004361,Abnormality of circulating leptin level,
0004362,Abnormality of enteric ganglion morphology,
0004363,Abnormal circulating calcium concentration,
0004364,Abnormal circulating nitrogen compound concentration,
0004365,Abnormal circulating tryptophan concentration,
0004366,Abnormality of glycolysis,
0004367,obsolete Abnormality of glycoprotein metabolism,
0004368,Increased purine level,
0004369,Decreased purine level,
0004370,Abnormality of temperature regulation,
0004371,Abnormality of glycosaminoglycan metabolism,
0004372,Reduced consciousness/confusion,
0004373,Focal dystonia,
0004374,Hemiplegia/hemiparesis,
0004375,Neoplasm of the nervous system,
0004376,Neuroblastic tumor,
0004377,Hematological neoplasm,
0004378,Abnormality of the anus,
0004379,Abnormality of alkaline phosphatase activity,
0004380,Aortic valve calcification,
0004381,Supravalvular aortic stenosis,
0004382,Mitral valve calcification,
0004383,Hypoplastic left heart,
0004384,Type I truncus arteriosus,
0004385,Protracted diarrhea,
0004386,Gastrointestinal inflammation,
0004387,Enterocolitis,
0004388,Microcolon,
0004389,Intestinal pseudo-obstruction,
0004390,Hamartomatous polyposis,
0004392,Prune belly,
0004394,Multiple gastric polyps,
0004395,Malnutrition,
0004396,Poor appetite,
0004397,Ectopic anus,
0004398,Peptic ulcer,
0004399,Congenital pyloric atresia,
0004400,Abnormality of the pylorus,
0004401,Meconium ileus,
0004403,Proximal esophageal atresia,
0004404,Abnormal nipple morphology,
0004405,Prominent nipples,
0004406,"Spontaneous, recurrent epistaxis",
0004407,Bony paranasal bossing,
0004408,Abnormality of the sense of smell,
0004409,Hyposmia,
0004411,Deviated nasal septum,
0004414,Abnormality of the pulmonary artery,
0004415,Pulmonary artery stenosis,
0004416,Precocious atherosclerosis,
0004417,Intermittent claudication,
0004418,Thrombophlebitis,
0004419,Recurrent thrombophlebitis,
0004420,Arterial thrombosis,
0004421,Elevated systolic blood pressure,
0004422,Biparietal narrowing,
0004423,Cranium bifidum occultum,
0004425,Flat forehead,
0004426,Abnormality of the cheek,
0004428,Elfin facies,
0004429,Recurrent viral infections,
0004430,Severe combined immunodeficiency,
0004431,Complement deficiency,
0004432,Agammaglobulinemia,
0004433,Secretory IgA deficiency,
0004434,C8 deficiency,
0004437,Cranial hyperostosis,
0004438,Hyperostosis frontalis interna,
0004439,Craniofacial dysostosis,
0004440,Coronal craniosynostosis,
0004442,Sagittal craniosynostosis,
0004443,Lambdoidal craniosynostosis,
0004444,Spherocytosis,
0004445,Elliptocytosis,
0004446,Stomatocytosis,
0004447,Poikilocytosis,
0004448,Fulminant hepatic failure,
0004450,Preauricular skin furrow,
0004451,Postauricular skin tag,
0004452,Abnormality of the middle ear ossicles,
0004453,Overfolding of the superior helices,
0004454,Abnormal middle ear reflexes,
0004458,Dilatated internal auditory canal,
0004459,Exostosis of the external auditory canal,
0004461,Congenital earlobe sinuses,
0004463,Absent brainstem auditory responses,
0004464,Postauricular pit,
0004466,Prolonged brainstem auditory evoked potentials,
0004467,Preauricular pit,
0004468,Anomalous tracheal cartilage,
0004469,Chronic bronchitis,
0004470,Atretic occipital cephalocele,
0004471,Aplasia cutis congenita over the scalp vertex,
0004472,Mandibular hyperostosis,
0004474,Persistent open anterior fontanelle,
0004476,Aplasia cutis congenita over parietal area,
0004478,Ethmoidal encephalocele,
0004481,Progressive macrocephaly,
0004482,Relative macrocephaly,
0004484,Craniofacial asymmetry,
0004485,Cessation of head growth,
0004487,Acrobrachycephaly,
0004488,Macrocephaly at birth,
0004490,Calvarial hyperostosis,
0004491,Large posterior fontanelle,
0004492,Widely patent fontanelles and sutures,
0004493,Craniofacial hyperostosis,
0004495,Thin anteverted nares,
0004496,Posterior choanal atresia,
0004499,Chronic rhinitis due to narrow nasal airway,
0004502,Bilateral choanal atresia,
0004510,Pancreatic islet-cell hyperplasia,
0004523,Long eyebrows,
0004524,Temporal hypotrichosis,
0004527,Large clumps of pigment irregularly distributed along hair shaft,
